id,price,rooms,floor,full_area,living_area,kitchen_area,num_storeys,typical_panel,concrete_monolithic,old_brick,first_rental,adjacent_separate,ukrainian_brick,eurorenovation,satisfactory_condition,multilevel,kitchen_living_room,penthouse,old_panel,good_condition,pre_revolutionary,gas_block,repair_in_progress,free_planning,adjacent,separate,ukrainian_panel,Stalinka,excellent_condition,studio,designer_renovation,safe,shower_cabin,wardrobe,TV,hair_dryer,dishes,satellite_TV,DVD_player,washing_machine,fireplace,dishwashers,alarms,bed,counters,air_conditioning,refrigerator,jacuzzi,microwave,iron,cable_TV,lat,lon,district_lat,district_lon,min_dist_to_subway,dist_to_center,full_area_log,floor_other,num_storeys_other,living_area_log,kitchen_area_log,last_floor,first_floor,full_area|kitchen_area_log,dist_to_center|full_area_log,dist_to_center|full_area_log|kitchen_area,subway,district,needs_repairs
10827643,6950,2,2,54.0,34.0,7.0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.43088015,30.613393633279152,50.45182665,30.611397100290525,2.594244784597349,6.939700999406851,4.007333185232471,2,9,3.5263605246161616,2.079441541679836,False,False,25.968510736001345,1.73175043816684,2623.2069777757897,лівобережна,Дніпровський,0
10828874,53200,3,19,84.0,50.0,10.0,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.416325400000005,30.52648635,50.44582665,30.53806236407185,0.5117896166626291,3.8298245047624966,4.442651256490317,19,23,3.912023005428146,2.3978952727983707,False,False,35.03072087963669,0.8620583259078608,3217.052584000497,либідська,Печерський,0
10793874,15000,3,4,115.0,85.0,16.0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3938141,30.6144096,50.429108,30.6424672,0.8636501244996075,9.175919417503996,4.7535901911063645,4,17,4.442651256490317,2.833213344056216,False,False,40.58995424444753,1.930313520646248,16883.691728207352,славутич,Дарницький,0
10828841,16000,2,12,45.0,23.0,20.0,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4024642,30.65028413490804,50.429108,30.6424672,0.061868455120079206,10.6499634936883,3.828641396489095,12,22,3.1354942159291497,3.044522437723423,False,False,14.780643243887296,2.7816560473525755,9584.96714431947,харківська,Дарницький,0
10828835,7500,2,2,52.0,30.0,8.0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,50.501825100000005,30.609924846019748,50.4752831,30.6816924,4.878208641318395,8.523559149857054,3.970291913552122,2,9,3.4011973816621555,2.19722457733622,False,False,23.66621989229777,2.146834372747981,3545.800606340534,лісова,Деснянський,0
10821841,18000,2,5,66.0,35.0,15.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,50.4515449,30.5212484,50.467421,30.463848,0.23528733668513263,0.1170576828562435,4.204692619390966,5,6,3.555348061489413,2.772588722239781,False,False,23.804468174667896,0.0278397717627213,115.88710602768109,майдан незалежності,Шевченківський,0
10828752,17000,1,24,45.0,15.0,17.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4024642,30.65028413490804,50.429108,30.6424672,0.061868455120079206,10.6499634936883,3.828641396489095,24,25,2.70805020110221,2.8903717578961645,False,False,15.56893153175371,2.7816560473525755,8147.222072671549,харківська,Дарницький,0
10828737,32000,3,13,120.0,50.0,20.0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,50.4728322,30.463848418624394,50.467421,30.463848,1.2002798166649495,4.736115818557789,4.795790545596741,13,24,3.912023005428146,3.044522437723423,False,False,39.41504865036613,0.9875568529376784,11366.677964538694,дорогожичі,Шевченківський,0
10828698,12000,1,8,40.0,18.0,10.0,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.45524,30.3560573,50.467421,30.463848,0.6713209095050238,11.703760868289816,3.713572066704308,8,14,2.8903717578961645,2.3978952727983707,False,False,16.68129565696985,3.1516180803989564,4681.504347315927,житомирська,Шевченківський,0
10828646,34200,3,8,113.0,64.0,14.0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4612679,30.4933461,50.467421,30.463848,0.9128232694775442,2.278293730968896,4.736198448394496,8,23,4.158883083359672,2.70805020110221,False,False,41.72743915678063,0.4810384859910601,3604.260682392794,лук'янівська,Шевченківський,0
10828643,6500,1,6,45.0,17.0,11.0,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.34400585,30.476494245218905,50.3844014,30.4870545,3.5913669817617615,12.26167947998862,3.828641396489095,6,10,2.833213344056216,2.4849066497880004,False,False,18.109332197183008,3.202618947607032,6069.531342594367,іподром,Голосіївський,0
10828634,10000,1,21,28.0,16.0,6.0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.43528205,30.445528937893872,50.4398558,30.4886551,2.1045973005600955,5.602794122105245,3.367295829986474,21,26,2.772588722239781,1.9459101490553128,False,False,14.38915358635302,1.6638853266799998,941.2694125136812,політехнічний інститут,Солом'янський,0
10756054,9000,2,18,65.0,42.0,10.0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4352993,30.3977047,50.459437050000005,30.331931174544472,2.547583105781539,8.899487288972214,4.189654742026425,18,19,3.737669618283368,2.3978952727983707,False,False,27.10710544257601,2.124157678125947,5784.666737831939,святошин,Святошинський,0
10828626,11500,1,5,30.0,18.0,6.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,50.41897355,30.527762474839506,50.44582665,30.53806236407185,0.7328676391212635,3.548800941285306,3.4339872044851463,5,6,2.8903717578961645,1.9459101490553128,False,False,15.41695027109252,1.033434526677968,638.784169431355,палац україна,Печерський,0
10263155,22800,3,9,64.0,38.0,24.0,9,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,50.4387699,30.5934176,50.45182665,30.611397100290525,1.5768452721145743,5.329804723810335,4.174387269895637,9,9,3.6375861597263857,3.218875824868201,True,False,19.88271790590758,1.276787317326115,8186.580055772675,гідропарк,Дніпровський,0
10814794,14000,4,2,94.0,76.0,12.0,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.401305,30.6366535,50.429108,30.6424672,0.47341626176673157,9.895375238937978,4.553876891600541,2,25,4.330733340286331,2.5649493574615367,False,False,36.647897053620326,2.17295624683874,11161.98326952204,позняки,Дарницький,0
9963735,25000,2,13,70.0,27.0,18.0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.39245485,30.4692954,50.3844014,30.4870545,1.1109277368237223,7.423547939623583,4.262679877041316,13,17,3.295836866004329,2.9444389791664403,False,False,23.773629032657603,1.741521332532293,9353.670403925717,васильківська,Голосіївський,0
10789940,38000,3,3,100.0,59.0,12.0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,50.4589963,30.51389860890059,50.475,30.51265,0.608584622480836,1.0555895256442085,4.61512051684126,3,5,4.07753744390572,2.5649493574615367,False,False,38.987124525128,0.2287241517945643,1266.7074307730502,поштова площа,Подільський,0
10828454,13500,1,13,30.0,15.0,5.0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,50.43528205,30.445528937893872,50.4398558,30.4886551,2.1045973005600955,5.602794122105245,3.4339872044851463,13,26,2.70805020110221,1.791759469228055,False,False,16.74331879653742,1.631571053843011,840.4191183157867,політехнічний інститут,Солом'янський,0
10565795,10000,2,9,65.0,35.0,15.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.460967100000005,30.49238175,50.467421,30.463848,0.8494553145915615,2.3200583424093097,4.189654742026425,9,10,3.555348061489413,2.772588722239781,False,False,23.44379441444565,0.5537588382013452,2262.056883849077,лук'янівська,Шевченківський,0
10824587,14000,3,18,75.0,45.0,15.0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.497667500000006,30.466215253170983,50.5079205,30.520662466796946,2.4556394742465604,6.512970260044537,4.330733340286331,18,25,3.80666248977032,2.772588722239781,False,False,27.050532016668065,1.5038954718033797,7327.091542550104,мінська,Оболонський,0
10826968,30000,1,20,65.0,20.0,20.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.40243595,30.6120445905303,50.429108,30.6424672,1.1439512090104393,8.413822438290103,4.189654742026425,20,25,2.995732273553991,3.044522437723423,False,False,21.34981801894832,2.008237660705321,10937.969169777134,славутич,Дарницький,0
10828428,10500,2,3,46.0,26.0,7.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,50.41375625,30.547280400034296,50.44582665,30.53806236407185,0.44431147139333627,4.508377876809353,3.8501476017100575,3,5,3.258096538021482,2.079441541679836,False,False,22.12132396029744,1.1709623482504774,1451.697676332612,дружби народів,Печерський,0
10827989,8200,1,2,20.0,14.0,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,50.40381795,30.501282348805315,50.3844014,30.4870545,0.9616925366286639,5.378688231801149,3.044522437723423,2,4,2.6390573296152584,1.6094379124341005,False,False,12.426698691192238,1.766677152763284,430.295058544092,голосіївська,Голосіївський,0
10446944,45600,3,24,117.0,70.0,15.0,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,50.4098705,30.5465844,50.44582665,30.53806236407185,0.8420255821128269,4.8853675344684255,4.770684624465665,24,25,4.248495242049359,2.772588722239781,False,False,42.19882994600218,1.0240390885229822,8573.820022992088,дружби народів,Печерський,0
10828413,45600,2,6,72.0,42.0,30.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,50.3716754,30.450309471918544,50.3844014,30.4870545,0.9857111429114214,10.100321858179068,4.290459441148391,6,8,3.737669618283368,3.4339872044851463,False,False,20.966880687837296,2.3541352614384814,21816.69521366679,теремки,Голосіївський,0
10824599,7000,1,6,32.0,22.0,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5110305,30.4393764,50.475,30.51265,3.8071945655067068,8.863666885650055,3.49650756146648,6,7,3.091042453358316,2.3978952727983707,False,False,13.345036525575882,2.535005782150381,2836.3734034080176,мінська,Подільський,0
10820458,12000,1,3,41.0,25.0,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4835725,30.47205665048861,50.5079205,30.520662466796946,2.0922343974246616,5.040997664673459,3.737669618283368,3,4,3.218875824868201,2.3978952727983707,False,False,17.098328048394098,1.3487007091302738,2066.809042516118,дорогожичі,Оболонський,0
10823235,12000,1,4,55.0,35.0,12.0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5090617,30.449183123803163,50.475,30.51265,3.124050854377606,8.25329954390184,4.02535169073515,4,15,3.555348061489413,2.5649493574615367,False,False,21.442918488820403,2.0503300526256725,5447.177698975214,мінська,Подільський,0
10828386,9000,2,2,44.0,22.0,10.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.49100675,30.6062471,50.45182665,30.611397100290525,3.9740666745463744,7.559220503834808,3.80666248977032,2,5,3.091042453358316,2.3978952727983707,False,False,18.34942522266684,1.9857868997182635,3326.057021687316,дарниця,Дніпровський,0
10828367,11000,1,21,40.0,24.0,10.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5093648,30.4331647,50.475,30.51265,3.674513046214173,9.02169020724214,3.713572066704308,21,26,3.1780538303479458,2.3978952727983707,False,False,16.68129565696985,2.429383365986119,3608.676082896856,сирець,Подільський,0
10687115,5000,1,15,40.0,19.0,8.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.52811095,30.62126779347332,50.4752831,30.6816924,7.379444086157028,11.197053207065496,3.713572066704308,15,16,2.9444389791664403,2.19722457733622,False,False,18.204784532536745,3.0151705705290297,3583.0570262609585,лісова,Деснянський,0
10548485,15000,2,5,74.0,30.0,12.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.38455805,30.45364099728673,50.3844014,30.4870545,1.050837730370009,8.752312561018144,4.31748811353631,5,6,3.4011973816621555,2.5649493574615367,False,False,28.85047214859473,2.0271769906158275,7772.053554184111,теремки,Голосіївський,0
10687311,14000,2,7,68.0,22.0,13.0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3844014,30.4870545,50.3844014,30.4870545,0.9528492440262493,7.737283236782752,4.23410650459726,7,25,3.091042453358316,2.6390573296152584,False,False,25.766776354916683,1.827370952615824,6839.758381315953,виставковий центр,Голосіївський,0
10765259,14000,2,19,75.0,42.0,14.0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.39561595,30.63637856239508,50.429108,30.6424672,0.5289124878832243,10.243986559237564,4.330733340286331,19,30,3.737669618283368,2.70805020110221,False,False,27.69520298016413,2.365416144176698,10756.185887199445,позняки,Дарницький,0
10813379,9000,1,2,43.0,18.0,7.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3962645,30.64164399265121,50.429108,30.6424672,0.6746148357650016,10.5049691356612,3.784189633918261,2,16,2.8903717578961645,2.079441541679836,False,False,20.67862891940848,2.776015515053364,3161.995709834021,осокорки,Дарницький,0
10809142,12000,3,3,62.0,47.0,7.0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,50.5074775,30.4993814,50.5079205,30.520662466796946,0.6436967921226064,6.510086380252978,4.143134726391533,3,9,3.8501476017100575,2.079441541679836,False,False,29.815697511705245,1.5712948794023274,2825.3774890297923,мінська,Оболонський,0
10805001,30000,2,8,58.0,28.0,19.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4258667,30.520129,50.44582665,30.53806236407185,0.5143378965874265,2.746553087561721,4.07753744390572,8,24,3.332204510175204,2.995732273553991,False,False,19.36087564032937,0.6735813282761424,3026.7015024930165,палац україна,Печерський,0
10828297,26500,2,17,56.0,32.0,14.0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,50.4208766,30.532596972808328,50.44582665,30.53806236407185,0.7722248526556991,3.408022614540934,4.04305126783455,17,23,3.4657359027997265,2.70805020110221,False,False,20.679084891855883,0.842933316639901,2671.8897298000925,печерська,Печерський,0
10697960,17999,3,3,88.0,58.0,11.5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,50.4717932,30.5112147,50.475,30.51265,0.9214627253451612,2.4564168995540987,4.48863636973214,3,9,4.060443010546419,2.525728644308256,False,False,34.84143088700701,0.5472523718156938,2485.893902348748,контрактова площа,Подільський,0
10828287,16000,2,6,88.0,38.0,12.0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,50.441708,30.471676,50.4398558,30.4886551,1.1649575216707173,3.617834603781423,4.48863636973214,6,17,3.6375861597263857,2.5649493574615367,False,False,34.30866958211264,0.8059985941782399,3820.433341593183,вокзальна,Солом'янський,0
10828173,8000,1,2,34.0,18.0,7.0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,50.42049495,30.47925398986232,50.4398558,30.4886551,2.447713088737311,4.454998179799881,3.555348061489413,2,5,2.8903717578961645,2.079441541679836,False,False,16.350543796741587,1.2530413626882946,1060.289566792372,вокзальна,Солом'янський,0
10828264,25000,3,5,60.0,45.0,10.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,50.4272973,30.53506085,50.44582665,30.53806236407185,0.12486640467773752,2.78129906934413,4.110873864173311,5,9,3.80666248977032,2.3978952727983707,False,False,25.021943485454777,0.6765712501138597,1668.779441606478,печерська,Печерський,0
10665646,34200,1,15,47.0,12.0,17.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,50.41499545,30.53099945883693,50.44582665,30.53806236407185,0.6584315103201347,4.022811339861651,3.871201010907891,15,24,2.4849066497880004,2.8903717578961645,False,False,16.2608840442761,1.0391636416002596,3214.226260549459,либідська,Печерський,0
10828212,13000,1,13,40.0,20.0,10.0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.382637,30.46368765878631,50.3844014,30.4870545,0.7652251428642912,8.572713488179383,3.713572066704308,13,18,2.995732273553991,2.3978952727983707,False,False,16.68129565696985,2.3084817890143783,3429.085395271753,виставковий центр,Голосіївський,0
10812851,18000,2,3,55.0,29.0,8.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,50.4364476,30.600508235264904,50.45182665,30.611397100290525,1.8294458742758395,5.883029076438364,4.02535169073515,3,9,3.367295829986474,2.19722457733622,False,False,25.031578732238025,1.4614944304068862,2588.53279363288,лівобережна,Дніпровський,0
10828172,6500,1,5,39.0,18.0,9.0,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,50.46844825,30.42191287953372,50.467421,30.463848,1.087172302264388,7.291058551687187,3.688879454113936,5,16,2.8903717578961645,2.302585092994046,False,False,16.93748479422682,1.976496831187044,2559.1615516422025,сирець,Шевченківський,0
10828159,11000,1,5,41.0,20.0,10.0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4270232,30.41594444785997,50.4398558,30.4886551,3.5946845014485778,7.888162792823446,3.737669618283368,5,12,2.995732273553991,2.3978952727983707,False,False,17.098328048394098,2.1104494507051457,3234.146745057613,берестейська,Солом'янський,0
10827344,9000,2,8,50.0,30.0,8.0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,50.513148,30.422764026534296,50.475,30.51265,4.132303010311628,9.838077646696837,3.9318256327243257,8,9,3.4011973816621555,2.19722457733622,False,False,22.755980665670933,2.5021652956365013,3935.231058678735,сирець,Подільський,0
10828134,5000,1,5,25.0,12.0,7.0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5191179,30.62919390060742,50.3844014,30.4870545,6.295636022478595,10.838401821528036,3.258096538021482,5,5,2.4849066497880004,2.079441541679836,True,False,12.022458674074697,3.326605487297741,1896.7203187674063,лісова,Голосіївський,0
10828062,10000,1,7,61.0,35.0,15.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4782751,30.58886045487418,50.45182665,30.611397100290525,2.959120894385722,5.739084521089393,4.127134385045092,7,7,3.555348061489413,2.772588722239781,True,False,22.00109937355669,1.3905736973056402,5251.262336796794,лівобережна,Дніпровський,0
10828111,35000,2,21,80.0,25.0,35.0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4276974,30.54667615018576,50.44582665,30.53806236407185,0.7021056422938307,3.1421521105317667,4.394449154672439,21,25,3.218875824868201,3.58351893845611,False,False,22.32442506204989,0.71502752675858,8798.025909488946,печерська,Печерський,0
10762265,57000,3,14,144.0,89.0,14.0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,50.4510201,30.507697117182964,50.467421,30.463848,0.6753057582355593,0.924187788017561,4.976733742420574,14,15,4.48863636973214,2.70805020110221,False,False,53.17478972191513,0.185701674200488,1863.162580643403,золоті ворота,Шевченківський,0
10827965,14000,3,7,90.0,60.0,12.0,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.429108,30.6424672,50.45182665,30.611397100290525,3.07707136849366,8.973980074729107,4.51085950651685,7,22,4.0943445622221,2.5649493574615367,False,False,35.088412072615206,1.9894168864635169,9691.898480707438,харківська,Дніпровський,0
10826493,5500,1,8,30.0,18.0,6.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.50174155,30.45650814074753,50.5079205,30.520662466796946,2.814935026069432,7.292239418344533,3.4339872044851463,8,9,2.8903717578961645,1.9459101490553128,False,False,15.41695027109252,2.123548803216304,1312.6030953020158,мінська,Оболонський,0
10531603,12000,2,3,55.0,46.0,8.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4433985,30.5347093,50.44582665,30.53806236407185,0.7240020246337672,1.274916313164421,4.02535169073515,3,5,3.828641396489095,2.19722457733622,False,False,25.031578732238025,0.31672172051421,560.9631777923453,кловська,Печерський,0
10497687,57000,3,4,110.0,70.0,18.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.44484145,30.52370184874613,50.44582665,30.53806236407185,0.2773943374733677,0.6706170988788136,4.709530201312334,4,12,4.248495242049359,2.9444389791664403,False,False,37.35855990846195,0.1423957529122422,1327.821855780051,хрещатик,Печерський,0
10557270,171000,4,15,180.0,90.0,50.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4510201,30.507697117182964,50.467421,30.463848,0.6753057582355593,0.924187788017561,5.198497031265826,15,16,4.499809670330265,3.9318256327243257,False,False,45.78026006592761,0.1777798049049809,8317.690092158049,золоті ворота,Шевченківський,0
10557343,304000,6,16,310.0,220.0,53.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4510201,30.507697117182964,50.467421,30.463848,0.6753057582355593,0.924187788017561,5.739792912179234,16,16,5.393627546352362,3.9889840465642745,True,False,77.71402351608903,0.1610141345093709,15184.405357128528,золоті ворота,Шевченківський,0
